GC,node,delta_bind,delta_expr,delta_psr,parent,abundance,branch length from naive,LBI,LBR
gc32HK,seq33,1.1477400000000002,-0.10561000000000001,0.46348999999999996,naive,2.0,8.0,5.48870687546566,4.483386676239906
gc32HK,6,0.331,-0.00561,-0.27353,naive,0.0,1.0,5.2978385445607765,1.5667859924563758
gc32HK,21,1.05816,0.05111,-0.6337099999999999,16,0.0,4.0,3.87631004856635,1.005504825992808
gc32HK,24,0.72174,-0.44048000000000004,-0.21621999999999997,16,0.0,6.0,3.0226071740761298,1.6837906837743986
gc32HK,seq43,1.54658,-0.31638,0.12325999999999998,seq33,1.0,10.0,1.607480416357276,0.0
gc32HK,seq36,0.37958000000000003,-0.15641000000000002,0.6076299999999999,seq33,1.0,11.0,1.2234795560921097,0.0
gc32HK,seq17,0.8047300000000001,-0.00102,0.50708,seq33,1.0,11.0,1.2234795560921097,0.0
gc32HK,17,1.1477400000000002,-0.10561000000000001,0.46348999999999996,seq33,0.0,9.0,5.098301184152799,0.9229417492144544
gc32HK,30,0.331,-0.00561,-0.27353,6,0.0,3.0,3.469133834648146,1.1933649015300427
gc32HK,2,0.34949,0.00941,-0.11496,6,0.0,3.0,10.811089074025942,5.835326756624962
gc32HK,seq37,1.08076,0.04240000000000001,-1.04687,21,1.0,7.0,1.143203045035147,0.0
gc32HK,seq50,1.03551,-0.9313299999999999,-0.12394,21,1.0,9.0,1.019380424660177,0.0
gc32HK,seq66,0.72174,-0.44048000000000004,-0.21621999999999997,24,1.0,7.0,1.744075596908477,0.0
gc32HK,seq55,0.39698,-0.5361299999999999,-0.1904,24,1.0,7.0,1.744075596908477,0.0
gc32HK,seq25,0.7207699999999999,-0.6079999999999999,0.18384000000000006,24,1.0,7.0,1.744075596908477,0.0
gc32HK,seq12,1.1477400000000002,-0.10561000000000001,0.46348999999999996,17,1.0,10.0,2.507680749378392,0.0
gc32HK,seq38,1.2000700000000002,-0.08617,0.46495999999999993,17,1.0,11.0,1.5546447515462642,0.0
gc32HK,seq72,1.24091,-0.61614,1.43398,17,1.0,12.0,1.2040424012475133,0.0
gc32HK,seq65,0.20624000000000003,0.05179,-0.019389999999999963,30,1.0,5.0,1.3341609268612105,0.0
gc32HK,12,0.8055300000000001,-0.01876000000000001,-0.09294000000000002,30,0.0,7.0,3.291149242451752,2.148750876897149
gc32HK,seq1,-0.24545,-0.11410000000000001,1.6778699999999995,2,1.0,7.0,1.1796963645850644,0.0
gc32HK,5,0.34949,0.00941,-0.11496,2,0.0,4.0,25.310740082585376,4.491235383389933
gc32HK,seq9,1.5475100000000002,-0.5930099999999999,-0.23745000000000002,12,1.0,11.0,1.0419638621649432,0.0
gc32HK,seq23,0.8105300000000001,-0.043870000000000006,-0.03188000000000002,12,1.0,8.0,1.842866702953524,0.0
gc32HK,seq57,-0.17670999999999992,-1.84538,0.71315,12,1.0,8.0,1.842866702953524,0.0
gc32HK,seq68,0.32891000000000004,0.047599999999999996,-0.02532000000000001,5,1.0,6.0,4.290100894768365,0.0
gc32HK,seq15,0.6733,-0.65425,1.3782199999999998,5,1.0,7.0,2.2103604785650486,0.0
gc32HK,seq44,1.0391099999999998,0.005329999999999996,0.11562000000000001,5,1.0,8.0,1.4452667364705094,0.0
gc32HK,seq5,-3.0112900000000002,-0.31427000000000005,1.36408,5,1.0,8.0,1.4452667364705094,0.0
gc32HK,seq42,0.57583,-0.15757000000000002,-0.14724000000000004,5,1.0,8.0,1.4452667364705094,0.0
gc32HK,seq67,0.37117,0.10853000000000002,0.16754999999999998,5,1.0,9.0,1.163804478185003,0.0
gc32HK,seq21,0.16618000000000002,-0.4774,-0.16878000000000004,5,1.0,7.0,2.2103604785650486,0.0
gc32HK,29,0.9387000000000001,0.10111999999999999,-0.09543000000000001,5,0.0,8.0,2.709507854127625,0.8747458761449963
gc32HK,seq30,0.34949,0.00941,-0.11496,5,1.0,5.0,10.903248774773118,0.09652887600507636
gc32HK,18,1.1565999999999999,0.06441,0.60219,5,0.0,7.0,3.862710683972468,0.7475478418253814
gc32HK,19,0.34949,0.00941,-0.11496,5,0.0,5.0,13.337509901914363,0.3413400944579528
gc32HK,4,0.33652000000000004,-0.09832,-0.31587,5,0.0,5.0,13.008160214746265,0.30821772425957367
gc32HK,seq18,1.2187599999999998,0.07947,0.34018,5,3.0,5.0,13.314017551648625,0.3389774921764008
gc32HK,seq26,1.95986,0.02434,-0.35813999999999996,5,4.0,6.0,12.769759456943031,1.9765639014493406
gc32HK,seq32,0.53261,0.0278,-0.14253000000000002,5,4.0,5.0,17.605469888339556,0.7705645818948946
gc32HK,seq64,0.2529600000000001,0.04846999999999999,-0.20231999999999994,29,1.0,9.0,1.6288927940546623,0.0
gc32HK,seq6,0.8931100000000001,0.09225999999999998,0.37906999999999996,29,1.0,9.0,1.6288927940546623,0.0
gc32HK,seq20,0.34704,0.04548,-0.06892999999999999,seq30,1.0,7.0,2.3402589778965575,0.0
gc32HK,seq39,0.90388,-0.39723,0.63004,18,1.0,10.0,1.1425259725403518,0.0
gc32HK,seq19,1.17657,0.001719999999999994,0.64605,18,2.0,8.0,2.24345757058339,0.09269989763501589
gc32HK,seq41,-0.07377000000000011,-1.4987,1.6991899999999998,19,1.0,11.0,1.0305816295240129,0.0
gc32HK,23,0.36363,-0.01331,-0.20338,19,0.0,7.0,4.6174345764655635,0.7295703224364863
gc32HK,27,0.40483,0.003729999999999999,0.13813999999999999,19,0.0,6.0,7.268045681690167,0.31222567758371994
gc32HK,seq13,0.33652000000000004,-0.09832,-0.31587,4,1.0,7.0,2.62512776381331,0.0
gc32HK,seq4,0.29706000000000005,-0.15971,0.11268,4,1.0,6.0,6.46293078289418,0.1929607473541538
gc32HK,7,0.5436300000000001,-0.08793000000000001,-0.30744,4,0.0,7.0,4.980142501780378,0.8971048077850999
gc32HK,seq35,1.1953699999999998,-0.50035,0.22216999999999995,seq18,1.0,8.0,1.6130788337270068,0.0
gc32HK,seq40,1.1797,0.13762,0.47315,seq18,1.0,7.0,4.6080327129716805,0.7281066307567852
gc32HK,seq45,1.2287899999999998,0.02601,0.19412999999999997,seq18,3.0,8.0,2.7632312963825156,0.7130168957694957
gc32HK,seq70,1.6335700000000002,-0.01573,-0.37067,seq26,1.0,8.0,2.592863729732186,0.0
gc32HK,seq48,1.9198799999999998,0.04967,-0.35921,seq26,1.0,7.0,5.329852531742501,0.0
gc32HK,seq29,1.51522,0.038919999999999996,-0.47169,seq26,1.0,7.0,5.329852531742501,0.0
gc32HK,seq24,1.9765999999999997,-0.024929999999999994,-0.40875,seq26,1.0,9.0,1.5859818187561359,0.0
gc32HK,seq51,1.95986,0.02434,-0.35813999999999996,seq26,1.0,8.0,2.592863729732186,0.0
gc32HK,seq14,-1.4318899999999999,-1.29321,0.43169,seq26,1.0,12.0,1.029174316872737,0.0
gc32HK,seq71,1.14692,-0.21306999999999998,1.86219,seq26,1.0,8.0,2.592863729732186,0.0
gc32HK,seq56,1.7582799999999998,-0.09201,-0.08279999999999998,seq26,1.0,10.0,1.2155706640206325,0.0
gc32HK,25,1.24481,-0.17344,-0.37789,seq26,0.0,7.0,7.176201609617154,0.3464165409602846
gc32HK,seq8,0.5196400000000001,-0.07993,-0.34343999999999997,seq32,1.0,6.0,7.108810982911569,0.0
gc32HK,seq63,0.51127,-0.053349999999999995,-0.28025999999999995,seq32,1.0,6.0,7.108810982911569,0.0
gc32HK,seq31,-2.90867,-1.7780000000000002,1.0687299999999997,seq32,1.0,9.0,1.3041397900525764,0.0
gc32HK,seq22,0.49765000000000004,-0.0037899999999999982,-0.17751000000000003,seq32,1.0,6.0,7.108810982911569,0.0
gc32HK,seq34,0.43397,-0.11983999999999999,0.4849199999999999,seq32,1.0,8.0,1.8267376646112674,0.0
gc32HK,seq69,0.57504,0.01709,0.20152999999999996,seq32,1.0,6.0,7.108810982911569,0.0
gc32HK,seq58,0.53261,0.0278,-0.14253000000000002,seq32,1.0,6.0,7.108810982911569,0.0
gc32HK,seq49,-0.04979,0.00345,0.8216699999999999,seq32,1.0,7.0,3.247305970615477,0.0
gc32HK,22,0.5551900000000001,0.005949999999999999,-0.10711,seq32,0.0,6.0,8.990168418259586,0.26465149233401963
gc32HK,seq7,0.23653,0.025259999999999998,-0.20292,23,1.0,10.0,1.180101462574766,0.0
gc32HK,seq54,-0.25087999999999994,-0.3227400000000001,-0.33327,23,1.0,13.0,1.0089667238303621,0.0
gc32HK,seq47,1.24851,0.0832,0.49277,27,1.0,8.0,1.848287737671566,0.0
gc32HK,seq61,-0.5005399999999999,-0.0681,0.37518999999999997,27,1.0,8.0,1.848287737671566,0.0
gc32HK,seq16,-0.69109,-0.30473,1.5249000000000001,seq4,1.0,9.0,1.271983308376861,0.0
gc32HK,3,0.5436300000000001,-0.08793000000000001,-0.30744,7,0.0,8.0,4.279090247733195,0.7364939408569391
gc32HK,seq11,1.4128999999999998,-0.017870000000000018,0.14769999999999994,7,3.0,8.0,3.6143650619931806,0.46674238373939225
gc32HK,seq10,0.28335999999999995,-0.13234,0.17737000000000003,seq40,1.0,11.0,1.0660834242695292,0.0
gc32HK,seq27,1.0666099999999998,0.14783,0.35426,seq40,1.0,9.0,1.4882941291369867,0.0
gc32HK,seq60,1.1965199999999998,0.04710999999999999,0.03543999999999997,seq45,1.0,10.0,1.2386274069075875,0.0
gc32HK,seq59,0.11797000000000002,-0.8303999999999999,0.59021,25,1.0,9.0,1.8358579941639608,0.0
gc32HK,seq53,1.1673099999999998,-0.20858000000000004,-0.051110000000000017,25,1.0,11.0,1.1131210783857666,0.0
gc32HK,seq52,-3.7569399999999997,-0.18537000000000003,2.44555,22,1.0,10.0,1.146345039409011,0.0
gc32HK,seq28,0.5165,-0.057559999999999986,-0.09956,22,1.0,7.0,4.666701833367642,0.18461686800729515
gc32HK,seq2,-0.019309999999999945,-1.45383,0.47647999999999996,3,1.0,11.0,1.1632562903482886,0.0
gc32HK,seq3,0.0198599999999999,-1.15602,1.25216,3,1.0,10.0,1.4437766074353866,0.0
gc32HK,seq46,0.8000799999999999,-0.21457999999999997,-0.26151,seq11,1.0,10.0,1.3538158361487516,0.0
gc32HK,seq62,-0.09069999999999995,-0.20156000000000002,-0.24992,seq28,1.0,8.0,2.3489042214015914,0.0
gc20HK-BC1,naive,0.0,0.0,0.0,,0.0,0.0,11.160424204939885,
gc20HK-BC1,seq65,0.83395,-0.0026100000000000025,-0.15696,naive,1.0,4.0,1.186094660694033,0.0
gc20HK-BC1,seq8,-0.18934,-0.00111,-0.02383,naive,1.0,1.0,7.66100719952804,0.6169929342408434
gc20HK-BC1,17,0.90476,0.033530000000000004,1.47256,naive,0.0,3.0,5.116077012291624,2.397450433032961
gc20HK-BC1,2,0.01732,-0.82562,0.38421,naive,0.0,1.0,11.32995323627446,1.391389780897689
gc20HK-BC1,3,0.331,-0.00561,-0.27353,naive,0.0,1.0,14.664774574922486,2.095263619037621
gc20HK-BC1,seq70,-0.9608999999999999,-0.0814,0.07848999999999999,seq8,1.0,5.0,1.122000602501814,0.0
gc20HK-BC1,seq56,-2.8513599999999997,-0.053470000000000004,0.09024,seq8,1.0,5.0,1.122000602501814,0.0
gc20HK-BC1,seq34,-0.57813,-0.1746,-0.31175,seq8,1.0,3.0,1.9014692959892439,0.0
gc20HK-BC1,seq25,0.91303,-0.26597000000000004,2.6607,17,1.0,6.0,1.2049274076183563,0.0
gc20HK-BC1,seq64,0.79382,0.008530000000000003,1.6134999999999997,17,1.0,10.0,1.0037533763963422,0.0
gc20HK-BC1,18,0.90476,0.033530000000000004,1.47256,17,0.0,4.0,5.310782120607252,1.1122980033290506
gc20HK-BC1,seq58,0.77991,-0.76991,0.61636,2,1.0,8.0,1.0094196980611803,0.0
gc20HK-BC1,24,0.03813,-0.8284400000000001,0.70096,2,0.0,2.0,6.735560643605128,0.40318993420660565
gc20HK-BC1,30,0.01579,-0.7700400000000001,0.34586,2,0.0,2.0,6.8987580195428375,0.4371881308410818
gc20HK-BC1,16,0.36618,-0.8015100000000001,0.3179,2,0.0,2.0,6.812052752554159,0.4191252012174403
gc20HK-BC1,9,0.04041,-0.89522,0.38917,2,0.0,3.0,6.889722878186779,1.8731035629548503
gc20HK-BC1,seq62,0.28852,-0.055580000000000004,-0.18928,3,1.0,3.0,2.8493261374615986,0.0
gc20HK-BC1,seq46,0.29436,-0.01796,-0.2357,3,1.0,4.0,1.680329065993115,0.0
gc20HK-BC1,21,0.331,-0.00561,-0.27353,3,0.0,2.0,7.523774909948163,0.24834707978584838
gc20HK-BC1,23,0.331,-0.00561,-0.27353,3,0.0,2.0,8.026832568617966,0.3318145634201615
gc20HK-BC1,seq36,0.37509000000000003,-0.04042,-0.15583999999999998,3,1.0,2.0,13.94264061300528,1.3133672793340692
gc20HK-BC1,10,0.02190000000000003,-0.19715,-0.37481,3,0.0,2.0,9.792518411568329,0.6247777092144164
gc20HK-BC1,seq45,0.93564,-0.11200000000000002,1.1825299999999999,18,1.0,7.0,1.2146212041576387,0.0
gc20HK-BC1,seq41,0.98706,0.07345,1.3117800000000002,18,1.0,6.0,1.5834009192637084,0.0
gc20HK-BC1,seq42,0.75727,0.08803,1.0804399999999998,18,1.0,8.0,1.0789547286490542,0.0
gc20HK-BC1,seq55,0.79284,-0.8138200000000001,0.6523,24,1.0,5.0,1.2855567498911982,0.0
gc20HK-BC1,seq43,0.98152,-0.8796700000000001,1.1527699999999999,24,2.0,6.0,1.2953756215007883,0.1722321027278145
gc20HK-BC1,seq69,0.20493,-0.47101000000000004,1.2712399999999997,30,1.0,11.0,1.0007279645715466,0.0
gc20HK-BC1,25,-0.021650000000000003,-0.7560800000000001,0.38595,30,0.0,4.0,3.5276395208458453,0.96164140195914
gc20HK-BC1,seq39,0.43078,-0.79952,0.49482000000000004,16,1.0,5.0,1.2893650677490458,0.0
gc20HK-BC1,seq37,1.14347,-0.8087400000000001,0.30466000000000004,16,2.0,6.0,5.4731042640969925,3.946538067721112
gc20HK-BC1,seq68,0.9062300000000001,-0.84941,0.8146100000000001,9,1.0,4.0,3.1667079610820115,0.0
gc20HK-BC1,seq22,-0.007230000000000004,-0.90617,0.12474000000000002,9,1.0,5.0,1.7970873139045656,0.0
gc20HK-BC1,31,0.04041,-0.89522,0.38917,9,0.0,4.0,4.7490414515427055,0.4996777441769643
gc20HK-BC1,12,0.07793,-0.84612,0.20138,9,0.0,4.0,6.288875848503428,0.9859348969946139
gc20HK-BC1,seq51,0.21707,-0.030450000000000005,-0.5248200000000001,21,1.0,4.0,1.8828969252097423,0.0
gc20HK-BC1,seq50,0.14166,-0.00672,-0.29736,21,1.0,3.0,3.3999626682000064,0.0
gc20HK-BC1,seq54,-0.27619999999999995,-0.14961,-0.42389,23,1.0,3.0,3.585027238548468,0.0
gc20HK-BC1,11,0.33768000000000004,-0.03815,-0.3657,23,0.0,3.0,5.5846002896063025,0.5577567248463742
gc20HK-BC1,seq9,-0.48300000000000004,-0.3459,-0.60854,seq36,1.0,7.0,1.0872068264786405,0.0
gc20HK-BC1,seq12,0.35079,-0.03351,0.02212000000000003,seq36,1.0,4.0,2.7515959331907562,0.0
gc20HK-BC1,seq72,-0.33995999999999993,-0.23820000000000002,-0.17558999999999997,seq36,1.0,3.0,5.761331395995196,0.0
gc20HK-BC1,seq14,0.37509000000000003,-0.04042,-0.15583999999999998,seq36,1.0,3.0,5.761331395995196,0.0
gc20HK-BC1,seq4,0.37509000000000003,-0.04042,-0.15583999999999998,seq36,1.0,3.0,5.761331395995196,0.0
gc20HK-BC1,seq7,0.37509000000000003,-0.04042,-0.15583999999999998,seq36,2.0,3.0,5.951656559923277,0.03303492731912269
gc20HK-BC1,seq26,0.37509000000000003,-0.04042,-0.15583999999999998,seq36,2.0,3.0,5.951656559923277,0.03303492731912269
gc20HK-BC1,13,0.36212,-0.14815,-0.35675,seq36,0.0,3.0,8.557893405501986,0.4854020394401768
gc20HK-BC1,seq21,0.4089600000000001,0.04167,-0.31783,seq36,2.0,6.0,2.292042612425938,0.8528253110215185
gc20HK-BC1,seq24,0.7606900000000001,-0.32814,-0.01790999999999998,10,1.0,6.0,1.161040592148832,0.0
gc20HK-BC1,seq52,0.012530000000000041,-0.11695,-0.40819999999999995,10,2.0,3.0,10.083578620822436,1.381242655528402
gc20HK-BC1,seq1,-0.1376,-0.8637900000000002,0.17250000000000004,25,1.0,6.0,1.3420788104737285,0.0
gc20HK-BC1,seq57,0.8441700000000001,-0.7102700000000001,0.8113900000000001,25,1.0,6.0,1.3420788104737285,0.0
gc20HK-BC1,seq6,1.09831,-0.7467900000000001,-0.4201799999999999,seq37,1.0,8.0,1.6053688325284665,0.0
gc20HK-BC1,seq5,1.14347,-0.8087400000000001,0.30466000000000004,seq37,1.0,8.0,1.6053688325284665,0.0
gc20HK-BC1,seq40,0.80574,-1.01212,0.12957000000000002,seq37,1.0,8.0,1.6053688325284665,0.0
gc20HK-BC1,seq44,-1.3624900000000002,-0.95303,0.6346,seq37,1.0,9.0,1.2227027478131807,0.0
gc20HK-BC1,seq3,1.14249,-0.8155800000000001,0.14649,seq37,1.0,7.0,2.645563096977597,0.0
gc20HK-BC1,seq73,0.04041,-0.89522,0.38917,31,1.0,5.0,2.3791952741221034,0.0
gc20HK-BC1,seq33,0.9062300000000001,-0.84941,0.8146100000000001,31,1.0,7.0,1.1866537830619126,0.0
gc20HK-BC1,seq17,0.10051,-0.86797,0.2368,12,1.0,6.0,1.7157715109604919,0.0
gc20HK-BC1,seq38,0.07793,-0.84612,0.20138,12,1.0,5.0,2.945668691572579,0.0
gc20HK-BC1,seq30,-0.04009,-0.82056,-0.07078000000000002,12,1.0,9.0,1.0356361651519592,0.0
gc20HK-BC1,seq29,0.07793,-0.84612,0.20138,12,1.0,5.0,2.945668691572579,0.0
gc20HK-BC1,seq28,0.5996699999999999,-0.45729000000000003,1.2450299999999999,11,1.0,11.0,1.0015379620610338,0.0
gc20HK-BC1,seq2,0.41378000000000004,-0.28406,-0.40292,11,1.0,11.0,1.728821102853632,0.7261663245354623
gc20HK-BC1,seq10,-0.47208999999999995,-0.30606,-0.25417,13,1.0,7.0,1.1384276463747196,0.0
gc20HK-BC1,seq59,0.36212,-0.14815,-0.35675,13,1.0,5.0,2.0228496447057385,0.0
gc20HK-BC1,seq31,0.36234,-0.15949000000000002,-0.1959,13,1.0,6.0,1.3762853556967554,0.0
gc20HK-BC1,seq61,0.4089600000000001,0.04167,-0.31783,seq21,1.0,8.0,1.1748589529064373,0.0
gc20HK-BC1,20,-0.022409999999999958,-0.25944999999999996,-0.38864999999999994,seq52,0.0,5.0,3.8431336053908676,0.7238972568162662
gc20HK-BC1,6,0.32163,0.07458999999999999,-0.30691999999999997,seq52,0.0,4.0,15.06114281519937,2.4689810988974603
gc20HK-BC1,seq18,0.37884000000000007,-0.42655999999999994,-0.38337,seq2,1.0,12.0,1.2681183000317484,0.0
gc20HK-BC1,seq49,-0.03537999999999994,-0.36717999999999995,-0.5895600000000001,20,1.0,6.0,2.0459304019269404,0.0
gc20HK-BC1,seq47,-0.581,-0.11779999999999999,-0.6292300000000001,20,1.0,9.0,1.052073808428764,0.0
gc20HK-BC1,seq16,1.1874500000000001,0.12039999999999998,0.11852000000000001,6,1.0,7.0,1.70006307867063,0.0
gc20HK-BC1,seq35,-0.09345999999999999,0.014479999999999996,0.52241,6,1.0,7.0,1.70006307867063,0.0
gc20HK-BC1,seq20,1.28555,0.16685999999999998,-0.5591900000000001,6,1.0,7.0,1.70006307867063,0.0
gc20HK-BC1,8,0.45018,0.15428999999999998,-0.68072,6,0.0,6.0,4.846443730158519,0.6694784391422239
gc20HK-BC1,26,0.70668,0.07909999999999999,-0.57692,6,0.0,5.0,7.9021347946141605,0.2801529178982796
gc20HK-BC1,14,0.32163,0.07458999999999999,-0.30691999999999997,6,0.0,5.0,7.9021347946141605,0.2801529178982796
gc20HK-BC1,seq67,0.20975,0.12664999999999998,-0.70783,6,1.0,9.0,2.0545705337628126,0.8767602009400897
gc20HK-BC1,22,0.33045,0.0402,-0.27235,6,0.0,5.0,8.768294642138475,0.4204715893704891
gc20HK-BC1,28,0.32163,0.07458999999999999,-0.30691999999999997,6,0.0,5.0,8.852347726246297,0.434088264316646
gc20HK-BC1,seq19,0.14466,-0.08855,-0.7462,8,1.0,11.0,1.0259171339887727,0.0
gc20HK-BC1,seq15,0.72075,-0.024190000000000017,-0.18919999999999992,8,1.0,9.0,1.1915031569665437,0.0
gc20HK-BC1,seq60,1.02814,0.10654999999999999,0.031879999999999964,26,1.0,7.0,1.9341023673663869,0.0
gc20HK-BC1,seq23,0.81568,0.08569,-0.47766000000000003,26,1.0,7.0,1.9341023673663869,0.0
gc20HK-BC1,seq32,0.30367000000000005,0.03444999999999999,-0.38386,14,1.0,7.0,1.9341023673663869,0.0
gc20HK-BC1,seq11,0.04635,-0.18222,-0.09026999999999999,14,1.0,7.0,1.9341023673663869,0.0
gc20HK-BC1,seq13,-0.7014599999999999,-0.07307,-0.34851999999999994,seq67,1.0,11.0,1.142720601879776,0.0
gc20HK-BC1,seq53,0.33045,0.0402,-0.27235,22,1.0,6.0,3.857795891805012,0.0
gc20HK-BC1,seq63,0.26733,-0.05778000000000001,-0.35717,22,1.0,9.0,1.1422812794466968,0.0
gc20HK-BC1,seq48,0.29301,0.05416,-0.23225999999999997,22,1.0,9.0,1.1422812794466968,0.0
gc20HK-BC1,seq66,0.05304000000000003,-0.7791899999999999,1.4072099999999998,28,1.0,8.0,1.3909453730948653,0.0
gc20HK-BC1,seq27,-3.82812,0.008339999999999986,-0.7424299999999999,28,1.0,7.0,2.0626997036039145,0.0
gc20HK-BC1,seq71,-0.34579,-0.04741000000000001,-0.22093,28,1.0,7.0,2.0626997036039145,0.0
gc38HK-2,naive,0.0,0.0,0.0,,0.0,0.0,1.799442293473194,
gc38HK-2,1,0.18915,0.00802,0.07562,naive,0.0,3.0,18.09702959163498,16.40430537622147
gc38HK-2,seq52,-3.2590100000000004,-0.49744,0.76519,1,1.0,7.0,1.3131430200703886,0.0
gc38HK-2,seq73,0.12991,-0.12757,0.27313000000000004,1,1.0,6.0,1.8512109811661235,0.0
gc38HK-2,seq11,0.53801,0.03213,0.009310000000000013,1,8.0,4.0,46.68627466843905,5.40446417314311
gc38HK-2,seq56,0.59072,-0.06056000000000001,0.16287000000000001,seq11,1.0,6.0,7.182964922278883,0.0
gc38HK-2,seq27,-0.3992299999999999,-1.6945299999999999,2.7721600000000004,seq11,1.0,7.0,3.2745856803905853,0.0
gc38HK-2,seq19,0.53801,0.03213,0.009310000000000013,seq11,1.0,5.0,17.80704119423038,0.0
gc38HK-2,seq51,0.44991000000000003,0.02547,-0.30871000000000004,seq11,1.0,5.0,17.80704119423038,0.0
gc38HK-2,seq31,0.21325,-0.06352,0.03513000000000002,seq11,1.0,6.0,7.182964922278883,0.0
gc38HK-2,seq3,0.50708,0.04623,0.16841,seq11,1.0,7.0,3.2745856803905853,0.0
gc38HK-2,seq54,0.54301,0.0070199999999999985,0.07037000000000002,seq11,1.0,7.0,3.2745856803905853,0.0
gc38HK-2,seq23,1.1878,0.018199999999999997,-0.36227999999999994,seq11,1.0,6.0,7.182964922278883,0.0
gc38HK-2,seq10,0.47169,-0.25971999999999995,0.30828000000000005,seq11,1.0,5.0,17.80704119423038,0.0
gc38HK-2,seq50,0.53801,0.03213,0.009310000000000013,seq11,1.0,7.0,3.2745856803905853,0.0
gc38HK-2,seq61,0.42109,0.03886,-0.054639999999999994,seq11,1.0,5.0,17.80704119423038,0.0
gc38HK-2,seq63,0.5767100000000001,0.050320000000000004,0.28490000000000004,seq11,1.0,5.0,17.80704119423038,0.0
gc38HK-2,seq14,0.51905,0.05017,0.34387,seq11,1.0,6.0,7.182964922278883,0.0
gc38HK-2,seq68,0.58455,-0.018579999999999992,-0.08310999999999999,seq11,1.0,8.0,1.8367733089986533,0.0
gc38HK-2,seq59,0.49895,0.09028,0.14228000000000002,seq11,1.0,5.0,17.80704119423038,0.0
gc38HK-2,seq35,-2.4445799999999998,-0.36141999999999996,0.19170000000000004,seq11,1.0,8.0,1.8367733089986533,0.0
gc38HK-2,seq41,0.025780000000000025,-1.01708,1.85691,seq11,1.0,8.0,1.8367733089986533,0.0
gc38HK-2,seq5,0.5393600000000001,-0.014209999999999993,0.04795000000000002,seq11,1.0,7.0,3.2745856803905853,0.0
gc38HK-2,seq43,0.74722,0.10977999999999999,-0.19430000000000003,seq11,1.0,5.0,17.80704119423038,0.0
gc38HK-2,seq25,0.5303800000000001,-0.33000999999999997,0.72518,seq11,2.0,5.0,17.99736635815846,0.01068819698073972
gc38HK-2,6,0.53801,0.03213,0.009310000000000013,seq11,0.0,5.0,19.65339027210503,0.10368646075086772
gc38HK-2,seq48,0.44629,0.017089999999999998,-0.047359999999999985,seq11,1.0,5.0,18.899725024017755,0.061362458696474075
gc38HK-2,25,0.53801,0.03213,0.009310000000000013,seq11,0.0,5.0,19.73893848697378,0.10849063983573821
gc38HK-2,23,0.53801,0.03213,0.009310000000000013,seq11,0.0,5.0,19.70746705749465,0.10672328111870853
gc38HK-2,8,0.5406,0.02758,0.050320000000000004,seq11,0.0,5.0,19.73893848697378,0.10849063983573821
gc38HK-2,13,0.52715,-0.027269999999999996,-0.15816999999999998,seq11,0.0,5.0,19.071282311887494,0.07099669753483467
gc38HK-2,21,0.5311600000000001,0.04115,-0.056739999999999985,seq11,0.0,5.0,19.43242380605985,0.09127752298097164
gc38HK-2,seq36,-0.4344099999999999,0.02303,0.08028,seq11,1.0,5.0,19.717081424589942,0.1072632005242079
gc38HK-2,seq26,0.53801,0.03213,0.009310000000000013,seq11,2.0,5.0,18.947579289790596,0.06404983754009398
gc38HK-2,seq44,0.53801,0.03213,0.009310000000000013,seq11,2.0,5.0,18.62948691698702,0.04618654574815705
gc38HK-2,19,0.53801,0.03213,0.009310000000000013,seq11,0.0,5.0,19.656927200099265,0.10388508600004046
gc38HK-2,seq45,0.53556,0.0682,0.05534000000000003,seq11,1.0,5.0,19.07082145375525,0.07097081686621506
gc38HK-2,12,0.53801,0.03213,0.009310000000000013,seq11,0.0,5.0,21.394297397521456,0.20145155863700565
gc38HK-2,15,0.53801,0.03213,0.009310000000000013,seq11,0.0,5.0,20.47308381774237,0.14971845094488864
gc38HK-2,seq60,0.56059,0.010280000000000001,0.04473000000000002,seq11,1.0,5.0,22.78020109959955,0.2792805301635689
gc38HK-2,3,0.50307,-0.11037,0.02886000000000001,seq11,0.0,5.0,21.271810370761877,0.19457298597445308
gc38HK-2,seq16,-3.32278,-0.35059999999999997,-0.11719999999999998,6,1.0,9.0,1.3416487602745026,0.0
gc38HK-2,seq15,0.5323800000000001,0.029359999999999997,-0.004219999999999988,6,1.0,7.0,3.5244618557984104,0.0
gc38HK-2,seq69,-0.13957999999999995,-0.5116200000000001,0.15963000000000005,seq48,1.0,11.0,1.0443689823650133,0.0
gc38HK-2,seq70,0.52928,-0.01616,-0.25519,25,1.0,8.0,1.9329568115921605,0.0
